invoice_date,SKUCode,Description,volume
1/9/2026,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,5
1/9/2026,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,35
1/9/2026,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,151
1/9/2026,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,180
1/9/2026,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,42
1/9/2026,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,2759
1/9/2026,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,149
1/9/2026,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,18
1/9/2026,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,77
1/9/2026,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,316
1/9/2026,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,269
1/9/2026,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,8
1/9/2026,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,29
1/9/2026,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,46
1/9/2026,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,386
1/9/2026,1325216614081SUTR0,NA,132
1/9/2026,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,1028
1/9/2026,1325216814085SUTR0,165/80R14 UX TOURING TL,158
1/9/2026,1325216814085TURL0,16580R14 UX ROYALE TL,333
1/9/2026,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,5
1/9/2026,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,0
1/9/2026,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,208
1/9/2026,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,17
1/9/2026,1325217515084HURP0,NA,7
1/9/2026,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,102
1/9/2026,1325218514086HURL0,185/65R14 UX Royale,1
1/9/2026,1325218515088HTMX0,185/65 R15 TAXI MAX TL,321
1/9/2026,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,5
1/9/2026,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,217
1/9/2026,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,138
1/9/2026,1325218614088HURL0,185/70R14 UX Royale,5
1/9/2026,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,23
1/9/2026,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,7
1/9/2026,1325219316087VUTR0,195/55R16 UX TOURING TL,297
1/9/2026,1325219416089HRHE0,195/60R16 Ranger HPE TL,260
1/9/2026,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,27
1/9/2026,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,2
1/9/2026,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,129
1/9/2026,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,3
1/9/2026,1325220516095HTMX0,NA,117
1/9/2026,1325220516095HUTR0,205/65R16UX TOURING TL 95H,47
1/9/2026,1325221317098VUX10,215/55R17UX1 TL 98 V,5
1/9/2026,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,398
1/9/2026,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,221
1/9/2026,1325221715100SRHT0,215/75 R 15 RANGER HT TL,406
1/9/2026,1325222317101VUX10,225/55R17 UX1 101V ,4
1/9/2026,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,2
1/9/2026,1325223517104HRHT0,235/65R17 RANHER HT TL,178
1/9/2026,1325223517104HRPG0,NA,11
1/9/2026,1325223616105HRHT0,235/70R16 Ranger HT TL,70
1/9/2026,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,125
1/9/2026,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,8
1/9/2026,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,42
1/9/2026,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,6
1/9/2026,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,43
1/9/2026,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,1800
1/9/2026,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,126
1/9/2026,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,6
1/10/2026,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,1
1/10/2026,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,453
1/10/2026,1225121716010SXC10,NA,19
1/10/2026,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,639
1/10/2026,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,3281
1/10/2026,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,142
1/10/2026,1225221716010SXC10,NA,13
1/10/2026,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,6
1/10/2026,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,618
1/10/2026,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,13
1/10/2026,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,719
1/10/2026,1325119015008SRBT0,195 R15 LT RANGER BRT TT,158
1/10/2026,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,420
1/10/2026,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,236
1/10/2026,1325121715100SRBT0,NA,22
1/10/2026,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),8
1/10/2026,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,227
1/10/2026,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,11
1/10/2026,1325213615099MSXT0,T135/70R15 STAR-XT  TL,100
1/10/2026,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,19
1/10/2026,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,10
1/10/2026,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,128
1/10/2026,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,74
1/10/2026,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,33
1/10/2026,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,2102
1/10/2026,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,74
1/10/2026,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,12
1/10/2026,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,111
1/10/2026,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,421
1/10/2026,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,196
1/10/2026,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,1
1/10/2026,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,26
1/10/2026,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,74
1/10/2026,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,317
1/10/2026,1325216614081SUTR0,NA,152
1/10/2026,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,776
1/10/2026,1325216814085SUTR0,165/80R14 UX TOURING TL,132
1/10/2026,1325216814085TURL0,16580R14 UX ROYALE TL,327
1/10/2026,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,2
1/10/2026,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,0
1/10/2026,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,216
1/10/2026,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,14
1/10/2026,1325217515084HURP0,NA,2
1/10/2026,1325218414082HUSP0,NA,26
1/10/2026,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,103
1/10/2026,1325218514086HURL0,185/65R14 UX Royale,2
1/10/2026,1325218515088HTMX0,185/65 R15 TAXI MAX TL,337
1/10/2026,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1
1/10/2026,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,30
1/10/2026,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,184
1/10/2026,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,63
1/10/2026,1325218614088HURL0,185/70R14 UX Royale,12
1/10/2026,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,36
1/10/2026,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,26
1/10/2026,1325219316087VUTR0,195/55R16 UX TOURING TL,241
1/10/2026,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,37
1/10/2026,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,9
1/10/2026,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,62
1/10/2026,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,2
1/10/2026,1325220516095HTMX0,NA,123
1/10/2026,1325220516095HUTR0,205/65R16UX TOURING TL 95H,44
1/10/2026,1325221317098VUX10,215/55R17UX1 TL 98 V,3
1/10/2026,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,840
1/10/2026,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,340
1/10/2026,1325221715100SRHT0,215/75 R 15 RANGER HT TL,372
1/10/2026,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,2
1/10/2026,1325223517104HRHT0,235/65R17 RANHER HT TL,101
1/10/2026,1325223517104HRPG0,NA,11
1/10/2026,1325223616105HRHT0,235/70R16 Ranger HT TL,68
1/10/2026,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,61
1/10/2026,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,5
1/10/2026,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,32
1/10/2026,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,21
1/10/2026,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,728
1/10/2026,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,2050
1/10/2026,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,90
1/10/2026,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,11
1/11/2026,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,7
1/11/2026,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,17
1/11/2026,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,502
1/11/2026,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,4
1/11/2026,1325119015008SRBT0,195 R15 LT RANGER BRT TT,4
1/11/2026,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,9
1/11/2026,1325121715100SRBT0,NA,1
1/11/2026,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,4
1/11/2026,1325213615099MSXT0,T135/70R15 STAR-XT  TL,600
1/11/2026,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,3
1/11/2026,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,1
1/11/2026,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,6
1/11/2026,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,517
1/11/2026,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,1
1/11/2026,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,3
1/11/2026,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,7
1/11/2026,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,30
1/11/2026,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1
1/11/2026,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,37
1/11/2026,1325216614081SUTR0,NA,10
1/11/2026,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,30
1/11/2026,1325216814085SUTR0,165/80R14 UX TOURING TL,12
1/11/2026,1325216814085TURL0,16580R14 UX ROYALE TL,31
1/11/2026,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,2
1/11/2026,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,7
1/11/2026,1325218515088HTMX0,185/65 R15 TAXI MAX TL,27
1/11/2026,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,39
1/11/2026,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,13
1/11/2026,1325219316087VUTR0,195/55R16 UX TOURING TL,15
1/11/2026,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,2
1/11/2026,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,1
1/11/2026,1325220516095HTMX0,NA,1
1/11/2026,1325220516095HUTR0,205/65R16UX TOURING TL 95H,1
1/11/2026,1325221317098VUX10,215/55R17UX1 TL 98 V,1
1/11/2026,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,2
1/11/2026,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,1
1/11/2026,1325221715100SRHT0,215/75 R 15 RANGER HT TL,24
1/11/2026,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,6
1/11/2026,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,2
1/12/2026,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,253
1/12/2026,1225121716010SXC10,NA,26
1/12/2026,1225121Z14112LSTL0,215 R14 STEEL KING TT,0
1/12/2026,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,639
1/12/2026,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,3379
1/12/2026,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,4
1/12/2026,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,578
1/12/2026,1225221716010SXC10,NA,31
1/12/2026,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,0
1/12/2026,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,96
1/12/2026,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,49
1/12/2026,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,10
1/12/2026,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,541
1/12/2026,1325119015008SRBT0,195 R15 LT RANGER BRT TT,145
1/12/2026,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,277
1/12/2026,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,232
1/12/2026,1325121715100SRBT0,NA,10
1/12/2026,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,4
1/12/2026,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),3
1/12/2026,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,127
1/12/2026,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,17
1/12/2026,1325213615099MSXT0,T135/70R15 STAR-XT  TL,200
1/12/2026,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,119
1/12/2026,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,12
1/12/2026,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,259
1/12/2026,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,48
1/12/2026,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,51
1/12/2026,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,2636
1/12/2026,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,133
1/12/2026,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,15
1/12/2026,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,101
1/12/2026,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,703
1/12/2026,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,224
1/12/2026,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,-1
1/12/2026,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,21
1/12/2026,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,47
1/12/2026,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,474
1/12/2026,1325216614081SUTR0,NA,140
1/12/2026,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,966
1/12/2026,1325216814085SUTR0,165/80R14 UX TOURING TL,247
1/12/2026,1325216814085TURL0,16580R14 UX ROYALE TL,406
1/12/2026,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,16
1/12/2026,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2
1/12/2026,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,192
1/12/2026,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,-1
1/12/2026,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,29
1/12/2026,1325218414082HUSP0,NA,2
1/12/2026,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,224
1/12/2026,1325218514086HURL0,185/65R14 UX Royale,1
1/12/2026,1325218515088HTMX0,185/65 R15 TAXI MAX TL,550
1/12/2026,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,7
1/12/2026,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,200
1/12/2026,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,101
1/12/2026,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,52
1/12/2026,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,5
1/12/2026,1325219316087VUTR0,195/55R16 UX TOURING TL,259
1/12/2026,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,42
1/12/2026,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,10
1/12/2026,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,75
1/12/2026,1325220516095HTMX0,NA,147
1/12/2026,1325220516095HUTR0,205/65R16UX TOURING TL 95H,64
1/12/2026,1325221317098VUX10,215/55R17UX1 TL 98 V,2
1/12/2026,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,332
1/12/2026,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,330
1/12/2026,1325221715100SRHT0,215/75 R 15 RANGER HT TL,436
1/12/2026,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,14
1/12/2026,1325223517104HRHT0,235/65R17 RANHER HT TL,408
1/12/2026,1325223517104HRPG0,NA,23
1/12/2026,1325223616105HRHT0,235/70R16 Ranger HT TL,34
1/12/2026,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,302
1/12/2026,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,9
1/12/2026,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,62
1/12/2026,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,15
1/12/2026,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,147
1/12/2026,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,1663
1/12/2026,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,7
1/13/2026,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,382
1/13/2026,1225121716010SXC10,NA,101
1/13/2026,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,640
1/13/2026,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,3375
1/13/2026,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,21
1/13/2026,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,806
1/13/2026,1225221716010SXC10,NA,43
1/13/2026,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,2
1/13/2026,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,125
1/13/2026,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,93
1/13/2026,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,693
1/13/2026,1325119015008SRBT0,195 R15 LT RANGER BRT TT,407
1/13/2026,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,330
1/13/2026,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,138
1/13/2026,1325121715100SRBT0,NA,14
1/13/2026,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,1
1/13/2026,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),35
1/13/2026,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,168
1/13/2026,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,1
1/13/2026,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,16
1/13/2026,1325213615099MSXT0,T135/70R15 STAR-XT  TL,100
1/13/2026,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,32
1/13/2026,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,2
1/13/2026,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,348
1/13/2026,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,38
1/13/2026,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,32
1/13/2026,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,3087
1/13/2026,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,107
1/13/2026,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,35
1/13/2026,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,201
1/13/2026,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,386
1/13/2026,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,234
1/13/2026,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,5
1/13/2026,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,27
1/13/2026,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,65
1/13/2026,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,450
1/13/2026,1325216614081SUTR0,NA,165
1/13/2026,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,912
1/13/2026,1325216814085SUTR0,165/80R14 UX TOURING TL,159
1/13/2026,1325216814085TURL0,16580R14 UX ROYALE TL,362
1/13/2026,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,26
1/13/2026,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,7
1/13/2026,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,175
1/13/2026,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,5
1/13/2026,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,5
1/13/2026,1325217515084HURP0,NA,5
1/13/2026,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,113
1/13/2026,1325218515088HTMX0,185/65 R15 TAXI MAX TL,648
1/13/2026,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,8
1/13/2026,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,194
1/13/2026,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,105
1/13/2026,1325218614088HURL0,185/70R14 UX Royale,0
1/13/2026,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,30
1/13/2026,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,3
1/13/2026,1325219316087VUTR0,195/55R16 UX TOURING TL,194
1/13/2026,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,23
1/13/2026,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,7
1/13/2026,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,198
1/13/2026,1325220516095HTMX0,NA,161
1/13/2026,1325220516095HUTR0,205/65R16UX TOURING TL 95H,45
1/13/2026,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,634
1/13/2026,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,196
1/13/2026,1325221715100SRHT0,215/75 R 15 RANGER HT TL,436
1/13/2026,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,4
1/13/2026,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,2
1/13/2026,1325223517104HRHT0,235/65R17 RANHER HT TL,486
1/13/2026,1325223517104HRPG0,NA,24
1/13/2026,1325223616105HRHT0,235/70R16 Ranger HT TL,109
1/13/2026,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,103
1/13/2026,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,3
1/13/2026,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,49
1/13/2026,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,11
1/13/2026,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,38
1/13/2026,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,1600
1/13/2026,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,199
1/13/2026,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,4
1/14/2026,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,872
1/14/2026,1225121716010SXC10,NA,11
1/14/2026,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,320
1/14/2026,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,2185
1/14/2026,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,16
1/14/2026,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,750
1/14/2026,1225221716010SXC10,NA,17
1/14/2026,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,4
1/14/2026,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,131
1/14/2026,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,18
1/14/2026,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,343
1/14/2026,1325119015008SRBT0,195 R15 LT RANGER BRT TT,34
1/14/2026,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,592
1/14/2026,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,55
1/14/2026,1325121715100SRBT0,NA,38
1/14/2026,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,4
1/14/2026,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),13
1/14/2026,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,92
1/14/2026,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,26
1/14/2026,1325213615099MSXT0,T135/70R15 STAR-XT  TL,200
1/14/2026,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,16
1/14/2026,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,3
1/14/2026,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,293
1/14/2026,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,42
1/14/2026,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,16
1/14/2026,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,2608
1/14/2026,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,138
1/14/2026,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,24
1/14/2026,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,286
1/14/2026,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,314
1/14/2026,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,187
1/14/2026,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,32
1/14/2026,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,68
1/14/2026,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,207
1/14/2026,1325216614081SUTR0,NA,230
1/14/2026,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,654
1/14/2026,1325216814085SUTR0,165/80R14 UX TOURING TL,183
1/14/2026,1325216814085TURL0,16580R14 UX ROYALE TL,554
